"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"SNBC","Sun Bancorp, Inc.","24.3","463932927","n/a","United States","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/snbc",
"SBBX","Sussex Bancorp","23.85","144058293","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbbx",
"SNCR","Synchronoss Technologies, Inc.","9.21","427090448.7","n/a","United States","2006","Technology","EDP Services","http://www.nasdaq.com/symbol/sncr",
"TRHC","Tabula Rasa HealthCare, Inc.","25.82","461688323.7","n/a","United States","2016","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/trhc",
"TLGT","Teligent, Inc.","6.86","366268763.28","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tlgt",
"BPRN","The Bank of Princeton","30.75","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bprn",
"MDCO","The Medicines Company","35.44","2574340654.96","n/a","United States","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco",
"TRCB","Two River Bancorp","18.89","159282935.7","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb",
"USAU","U.S. Gold Corp.","2.26","28023353.64","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usau",
"UNTY","Unity Bancorp, Inc.","18.7","197600599.9","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unty",
"OLED","Universal Display Corporation","132.7","6241031879.9","n/a","United States","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled",
"VLRX","Valeritas Holdings, Inc.","3.06","20939512.68","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vlrx",
"VRSK","Verisk Analytics, Inc.","82.3","13542943821.4","n/a","United States","2009","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsk",
"VLGEA","Village Super Market, Inc.","24","346016640","n/a","United States","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea",
"WSTG","Wayside Technology Group, Inc.","13.9549","62849911.1612","n/a","United States","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/wstg",
