"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"NVEE","NV5 Global, Inc.","51.7","556043064.5","n/a","United States","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nvee",
"OBCI","Ocean Bio-Chem, Inc.","4.83","44570481.69","n/a","United States","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OMEX","Odyssey Marine Exploration, Inc.","4.69","39343570.49","n/a","United States","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","4.36","2260251119.2","n/a","United States","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/odp",
"OMNT","Ominto, Inc.","3.09","55746044.19","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/omnt",
"OPK","Opko Health, Inc.","6.71","3753607154.11","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opk",
"OPHC","OptimumBank Holdings, Inc.","2.0301","2240107.7547","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
"PRKR","ParkerVision, Inc.","1.62","28802362.32","n/a","United States","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/prkr",
"PATI","Patriot Transportation Holding, Inc.","19.15","63267808.3","n/a","United States","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/pati",
"PERY","Perry Ellis International Inc.","22.35","351178353.3","n/a","United States","1993","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/pery",
"PETS","PetMed Express, Inc.","35.34","728156209.38","n/a","United States","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pets",
"PGTI","PGT Innovations, Inc.","13.95","691949685.6","n/a","United States","2006","Capital Goods","Building Products","http://www.nasdaq.com/symbol/pgti",
"PLAB","Photronics, Inc.","7.95","548063269.2","n/a","United States","1987","Technology","Semiconductors","http://www.nasdaq.com/symbol/plab",
"RTIX","RTI Surgical, Inc.","4.55","270766377.7","n/a","United States","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rtix",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","20.2","638361935.2","n/a","United States","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth",
"SBAC","SBA Communications Corporation","142.57","17159400282.97","n/a","United States","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbac",
"SBCF","Seacoast Banking Corporation of Florida","23.07","1003022810.55","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"SRTS","Sensus Healthcare, Inc.","5","67443570","n/a","United States","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srts",
"SRTSW","Sensus Healthcare, Inc.","0.6","0","n/a","United States","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srtsw",
"SAVE","Spirit Airlines, Inc.","33.7","2337736816.5","n/a","United States","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SMRT","Stein Mart, Inc.","1.28","61338284.8","n/a","United States","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/smrt",
"SGBK","Stonegate Bank","50.28","769479488.64","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgbk",
"SNHY","Sun Hydraulics Corporation","52.81","1428967359.31","n/a","United States","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/snhy",
"SBCP","Sunshine Bancorp, Inc.","22.19","178108212.52","n/a","United States","2014","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sbcp",
"SGC","Superior Uniform Group, Inc.","23","339764096","n/a","United States","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sgc",
"SYKE","Sykes Enterprises, Incorporated","28.12","1209419631.96","n/a","United States","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/syke",
"TPIV","TapImmune Inc.","3.18","32305597.74","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tpiv",
"TECD","Tech Data Corporation","86.9","3315159657.7","n/a","United States","1986","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/tecd",
"HCKT","The Hackett Group, Inc.","14.67","423515697.03","n/a","United States","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","7.3","44775710.7","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba",
"ULTI","The Ultimate Software Group, Inc.","185.15","5522539962.45","n/a","United States","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ulti",
"UIHC","United Insurance Holdings Corp.","15.94","681291603.76","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc",
"VOXX","VOXX International Corporation","8.15","196906640.6","n/a","United States","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/voxx",
"WEB","Web.com Group, Inc.","24.7","1199577384.2","n/a","United States","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/web",
"XGTI","XG Technology, Inc","1.7","23454633.1","n/a","United States","2013","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xgti",
"XGTIW","XG Technology, Inc","3.5","0","n/a","United States","2013","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xgtiw",
