"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ITIC","Investors Title Company","175.96","332081565.76","n/a","United States","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"KEQU","Kewaunee Scientific Corporation","28.7","77886547.9","n/a","United States","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"TREE","LendingTree, Inc.","246.85","2961838117.9","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tree",
"LOB","Live Oak Bancshares, Inc.","22.35","875319065.4","n/a","United States","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/lob",
"MXPT","MaxPoint Interactive, Inc.","13.85","93707147.15","n/a","United States","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/mxpt",
"NOVN","Novan, Inc.","5.41","86473932.31","n/a","United States","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/novn",
"OCRX","Ocera Therapeutics, Inc.","1.15","30486558.65","n/a","United States","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocrx",
"ODFL","Old Dominion Freight Line, Inc.","105.8","8716456997.6","n/a","United States","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"PBNC","Paragon Commercial Corporation","54.27","296313223.14","n/a","United States","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/pbnc",
"PSTB","Park Sterling Corporation","11.86","631987022.2","n/a","United States","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PEBK","Peoples Bancorp of North Carolina, Inc.","34.85","189946858.2","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebk",
"PRAH","PRA Health Sciences, Inc.","75.1","4705135911","n/a","United States","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prah",
"PINC","Premier, Inc.","31.98","1702158493.62","n/a","United States","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/pinc",
"PRMW","Primo Water Corporation","11.24","335717792.44","n/a","United States","2010","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/prmw",
"QRVO","Qorvo, Inc.","71.19","9060191193.69","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/qrvo",
"RVLT","Revolution Lighting Technologies, Inc.","6.27","132105608.25","n/a","United States","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/rvlt",
"SLCT","Select Bancorp, Inc.","12","139951452","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/slct",
"LNCE","Snyder&#39;s-Lance, Inc.","36.99","3575029346.64","n/a","United States","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/lnce",
"STLY","Stanley Furniture Company, Inc.","1.18","17798330.58","n/a","United States","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/stly",
"TENX","Tenax Therapeutics, Inc.","0.38","10729887.48","n/a","United States","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/tenx",
"VTVT","vTv Therapeutics Inc.","5.8825","193019531.25","n/a","United States","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtvt",
