"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"FAC","First Acceptance Corporation","1.09","44907840.86","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FHN","First Horizon National Corporation","17.98","4209939937.72","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"FHN^A","First Horizon National Corporation","25.36","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhn^a",
"FSB","Franklin Financial Network, Inc.","34.95","460757733","n/a","United States","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/fsb",
"GCO","Genesco Inc.","25.7","511918788.3","n/a","United States","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gco",
"HCA","HCA Healthcare, Inc.","78.22","28256951534","n/a","United States","2011","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hca",
"HR","Healthcare Realty Trust Incorporated","32.42","3778389937.44","n/a","United States","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hr",
"HZN","Horizon Global Corporation","17.04","424911314.4","n/a","United States","2015","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hzn",
"IP","International Paper Company","56.05","23143890962.65","n/a","United States","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ip",
"LPX","Louisiana-Pacific Corporation","28.44","4118031258.84","n/a","United States","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/lpx",
"MRT","MedEquities Realty Trust, Inc.","11.46","363922476.48","n/a","United States","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mrt",
"MAA","Mid-America Apartment Communities, Inc.","107.16","12174204668.28","n/a","United States","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/maa",
"MAA^I","Mid-America Apartment Communities, Inc.","65.5","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/maa^i",
"MLR","Miller Industries, Inc.","26.75","304361018.5","n/a","United States","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mlr",
"MLI","Mueller Industries, Inc.","32.76","1887866121.96","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mli",
"NHI","National Health Investors, Inc.","76.82","3148594529.82","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nhi",
"RGC","Regal Entertainment Group","16.61","2608320123.2","n/a","United States","2002","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rgc",
"RT","Ruby Tuesday, Inc.","2.11","128590970.68","n/a","United States","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rt",
"RHP","Ryman Hospitality Properties, Inc.","61.17","3131262510.21","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rhp",
"TVE","Tennessee Valley Authority","25.16","0","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tve",
"TVC","Tennessee Valley Authority","25.5299","0","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tvc",
"UNM","Unum Group","50.12","11311211160.2","n/a","United States","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/unm",
"VRS","Verso Corporation","4.96","170899146.08","n/a","United States","2016","Basic Industries","Paper","http://www.nasdaq.com/symbol/vrs",
